filename,cik,company,filing_date,period_of_report,year,has_item_7,item_7_length,json_path
22767_10K_2015_0001108426-16-000165.json,22767,TEXAS NEW MEXICO POWER CO,2016-02-29,2015-12-31,2015,True,143592,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/22767_10K_2015_0001108426-16-000165.json
23111_10K_2015_0000023111-16-000014.json,23111,COMPUTER TASK GROUP INC,2016-02-23,2015-12-31,2015,True,54050,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23111_10K_2015_0000023111-16-000014.json
23194_10K_2015_0001564590-16-013592.json,23194,COMSTOCK RESOURCES INC,2016-02-26,2015-12-31,2015,True,45358,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23194_10K_2015_0001564590-16-013592.json
23426_10K_2015_0000072741-16-000063.json,23426,CONNECTICUT LIGHT & POWER CO,2016-02-26,2015-12-31,2015,True,145812,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23426_10K_2015_0000072741-16-000063.json
23632_10K_2015_0001047862-16-000225.json,23632,CONSOLIDATED EDISON CO OF NEW YORK INC,2016-02-18,2015-12-31,2015,True,67262,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23632_10K_2015_0001047862-16-000225.json
23795_10K_2015_0001564590-16-013810.json,23795,CONSOLIDATED TOMOKA LAND CO,2016-03-01,2015-12-31,2015,True,71292,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/23795_10K_2015_0001564590-16-013810.json
24090_10K_2015_0000024090-16-000049.json,24090,CITIZENS INC,2016-03-24,2015-12-31,2015,True,74878,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/24090_10K_2015_0000024090-16-000049.json
24491_10K_2015_0001193125-16-473434.json,24491,COOPER TIRE & RUBBER CO,2016-02-23,2015-12-31,2015,True,56634,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/24491_10K_2015_0001193125-16-473434.json
24545_10K_2015_0000024545-16-000054.json,24545,MOLSON COORS BREWING CO,2016-02-11,2015-12-31,2015,True,138641,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/24545_10K_2015_0000024545-16-000054.json
24741_10K_2015_0000024741-16-000077.json,24741,CORNING INC /NY,2016-02-12,2015-12-31,2015,True,173857,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/24741_10K_2015_0000024741-16-000077.json
2488_10K_2015_0000002488-16-000111.json,2488,ADVANCED MICRO DEVICES INC,2016-02-18,2015-12-26,2015,True,82433,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/2488_10K_2015_0000002488-16-000111.json
25232_10K_2015_0000025232-16-000046.json,25232,COUSINS PROPERTIES INC,2016-02-10,2015-12-31,2015,True,63167,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/25232_10K_2015_0000025232-16-000046.json
25445_10K_2015_0001628280-16-011540.json,25445,CRANE CO /DE/,2016-02-23,2015-12-31,2015,True,69115,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/25445_10K_2015_0001628280-16-011540.json
25475_10K_2015_0000025475-16-000150.json,25475,CRAWFORD & CO,2016-03-10,2015-12-31,2015,True,134657,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/25475_10K_2015_0000025475-16-000150.json
25598_10K_2015_0000025598-16-000043.json,25598,SPRINGLEAF FINANCE CORP,2016-02-29,2015-12-31,2015,True,88397,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/25598_10K_2015_0000025598-16-000043.json
25743_10K_2015_0001387131-16-004361.json,25743,"TherapeuticsMD, Inc.",2016-02-26,2015-12-31,2015,True,60157,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/25743_10K_2015_0001387131-16-004361.json
26058_10K_2015_0000026058-16-000044.json,26058,CTS CORP,2016-02-24,2015-12-31,2015,True,36114,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/26058_10K_2015_0000026058-16-000044.json
26172_10K_2015_0000026172-16-000033.json,26172,CUMMINS INC,2016-02-12,2015-12-31,2015,True,93365,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/26172_10K_2015_0000026172-16-000033.json
26324_10K_2015_0000026324-16-000040.json,26324,CURTISS WRIGHT CORP,2016-02-25,2015-12-31,2015,True,69789,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/26324_10K_2015_0000026324-16-000040.json
26780_10K_2015_0000026780-16-000019.json,26780,DANA HOLDING CORP,2016-02-18,2015-12-31,2015,True,93172,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/26780_10K_2015_0000026780-16-000019.json
27419_10K_2016_0000027419-16-000043.json,27419,TARGET CORP,2016-03-11,2016-01-30,2016,True,44366,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27419_10K_2016_0000027419-16-000043.json
27430_10K_2015_0000787250-16-000035.json,27430,DAYTON POWER & LIGHT CO,2016-02-24,2015-12-31,2015,True,76058,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27430_10K_2015_0000787250-16-000035.json
27879_10K_2015_0001193125-16-468556.json,27879,DELMARVA POWER & LIGHT CO /DE/,2016-02-19,2015-12-31,2015,True,229175,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27879_10K_2015_0001193125-16-468556.json
27904_10K_2015_0000027904-16-000018.json,27904,DELTA AIR LINES INC /DE/,2016-02-05,2015-12-31,2015,True,71267,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27904_10K_2015_0000027904-16-000018.json
27996_10K_2015_0000027996-16-000050.json,27996,DELUXE CORP,2016-02-19,2015-12-31,2015,True,92934,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/27996_10K_2015_0000027996-16-000050.json
28385_10K_2015_0000936340-16-000243.json,28385,DTE Electric Co,2016-02-10,2015-12-31,2015,True,77338,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/28385_10K_2015_0000936340-16-000243.json
28412_10K_2015_0000028412-16-000196.json,28412,COMERICA INC /NEW/,2016-02-26,2015-12-31,2015,True,443,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/28412_10K_2015_0000028412-16-000196.json
28823_10K_2015_0000028823-16-000157.json,28823,DIEBOLD INC,2016-02-29,2015-12-31,2015,True,90423,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/28823_10K_2015_0000028823-16-000157.json
28917_10K_2016_0000028917-16-000262.json,28917,DILLARDS INC,2016-03-23,2016-01-30,2016,True,48798,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/28917_10K_2016_0000028917-16-000262.json
29002_10K_2015_0001564590-16-014609.json,29002,DIODES INC /DEL/,2016-03-11,2015-12-31,2015,True,43704,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29002_10K_2015_0001564590-16-014609.json
29332_10K_2015_0000029332-16-000142.json,29332,DIXIE GROUP INC,2016-03-09,2015-12-26,2015,True,37297,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29332_10K_2015_0000029332-16-000142.json
29534_10K_2016_0001047469-16-011420.json,29534,DOLLAR GENERAL CORP,2016-03-22,2016-01-29,2016,True,58103,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29534_10K_2016_0001047469-16-011420.json
29669_10K_2015_0001564590-16-013400.json,29669,RR Donnelley & Sons Co,2016-02-25,2015-12-31,2015,True,124871,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29669_10K_2015_0001564590-16-013400.json
29905_10K_2015_0000029905-16-000064.json,29905,DOVER Corp,2016-02-12,2015-12-31,2015,True,89833,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29905_10K_2015_0000029905-16-000064.json
29989_10K_2015_0000029989-16-000015.json,29989,OMNICOM GROUP INC.,2016-02-09,2015-12-31,2015,True,70348,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/29989_10K_2015_0000029989-16-000015.json
30305_10K_2015_0001628280-16-012671.json,30305,DUCOMMUN INC /DE/,2016-03-14,2015-12-31,2015,True,51447,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/30305_10K_2015_0001628280-16-012671.json
30371_10K_2015_0001326160-16-000221.json,30371,"Duke Energy Carolinas, LLC",2016-02-25,2015-12-31,2015,True,192897,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/30371_10K_2015_0001326160-16-000221.json
30554_10K_2015_0000030554-16-000106.json,30554,DUPONT E I DE NEMOURS & CO,2016-02-04,2015-12-31,2015,True,89383,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/30554_10K_2015_0000030554-16-000106.json
30625_10K_2015_0000030625-16-000121.json,30625,FLOWSERVE CORP,2016-02-18,2015-12-31,2015,True,103890,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/30625_10K_2015_0000030625-16-000121.json
30697_10K_2016_0000030697-16-000011.json,30697,Wendy's Co,2016-03-03,2016-01-03,2016,True,86876,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/30697_10K_2016_0000030697-16-000011.json
31107_10K_2016_0000031107-16-000060.json,31107,EASTERN CO,2016-03-15,2016-01-02,2016,True,52206,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31107_10K_2016_0000031107-16-000060.json
31235_10K_2015_0001193125-16-505191.json,31235,EASTMAN KODAK CO,2016-03-15,2015-12-31,2015,True,68658,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31235_10K_2015_0001193125-16-505191.json
31347_10K_2015_0000031347-16-000049.json,31347,ECHELON CORP,2016-03-30,2015-12-31,2015,True,65074,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31347_10K_2015_0000031347-16-000049.json
31462_10K_2015_0001558370-16-003581.json,31462,ECOLAB INC.,2016-02-26,2015-12-31,2015,True,121371,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31462_10K_2015_0001558370-16-003581.json
3153_10K_2015_0000092122-16-000126.json,3153,ALABAMA POWER CO,2016-02-26,2015-12-31,2015,True,791,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3153_10K_2015_0000092122-16-000126.json
31791_10K_2016_0000031791-16-000014.json,31791,PERKINELMER INC,2016-03-01,2016-01-03,2016,True,123371,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31791_10K_2016_0000031791-16-000014.json
31978_10K_2015_0000031978-16-000064.json,31978,EL PASO ELECTRIC CO /TX/,2016-02-29,2015-12-31,2015,True,65017,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/31978_10K_2015_0000031978-16-000064.json
3197_10K_2015_0001564590-16-015157.json,3197,CECO ENVIRONMENTAL CORP,2016-03-23,2015-12-31,2015,True,66701,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3197_10K_2015_0001564590-16-015157.json
32689_10K_2015_0001047469-16-010471.json,32689,EMPIRE DISTRICT ELECTRIC CO,2016-02-26,2015-12-31,2015,True,68652,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/32689_10K_2015_0001047469-16-010471.json
33185_10K_2015_0000033185-16-000037.json,33185,EQUIFAX INC,2016-02-24,2015-12-31,2015,True,73506,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/33185_10K_2015_0000033185-16-000037.json
33213_10K_2015_0000033213-16-000018.json,33213,EQT Corp,2016-02-11,2015-12-31,2015,True,100211,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/33213_10K_2015_0000033213-16-000018.json
33488_10K_2015_0001144204-16-083756.json,33488,ESCALADE INC,2016-02-23,2015-12-26,2015,True,23104,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/33488_10K_2015_0001144204-16-083756.json
33992_10K_2015_0001354488-16-006655.json,33992,"KINGSTONE COMPANIES, INC.",2016-03-24,2015-12-31,2015,True,80586,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/33992_10K_2015_0001354488-16-006655.json
34067_10K_2015_0000034067-16-000072.json,34067,DYNAMIC MATERIALS CORP,2016-03-11,2015-12-31,2015,True,61015,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34067_10K_2015_0000034067-16-000072.json
34088_10K_2015_0000034088-16-000065.json,34088,EXXON MOBIL CORP,2016-02-24,2015-12-31,2015,True,264,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34088_10K_2015_0000034088-16-000065.json
3453_10K_2015_0001104659-16-100342.json,3453,"Matson, Inc.",2016-02-26,2015-12-31,2015,True,44709,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3453_10K_2015_0001104659-16-100342.json
34782_10K_2015_0000034782-16-000102.json,34782,1ST SOURCE CORP,2016-02-19,2015-12-31,2015,True,62714,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34782_10K_2015_0000034782-16-000102.json
34903_10K_2015_0000034903-16-000045.json,34903,FEDERAL REALTY INVESTMENT TRUST,2016-02-09,2015-12-31,2015,True,72449,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34903_10K_2015_0000034903-16-000045.json
3499_10K_2015_0000003499-16-000034.json,3499,ALEXANDERS INC,2016-02-16,2015-12-31,2015,True,31785,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3499_10K_2015_0000003499-16-000034.json
34088_10K_2010_0001193125-11-047394.json,34088,EXXON MOBIL CORP,2011-02-25,2010-12-31,2010,True,265,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34088_10K_2010_0001193125-11-047394.json
34151_10K_2011_0000950123-11-023956.json,34151,JO-ANN STORES INC,2011-03-10,2011-01-29,2011,True,60801,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34151_10K_2011_0000950123-11-023956.json
3453_10K_2010_0000003453-11-000006.json,3453,ALEXANDER & BALDWIN INC,2011-02-25,2010-12-31,2010,True,82107,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3453_10K_2010_0000003453-11-000006.json
34782_10K_2010_0000034782-11-000008.json,34782,1ST SOURCE CORP,2011-02-17,2010-12-31,2010,True,64738,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34782_10K_2010_0000034782-11-000008.json
34903_10K_2010_0001193125-11-036800.json,34903,FEDERAL REALTY INVESTMENT TRUST,2011-02-15,2010-12-31,2010,True,78998,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/34903_10K_2010_0001193125-11-036800.json
3499_10K_2010_0000003499-11-000003.json,3499,ALEXANDERS INC,2011-02-22,2010-12-31,2010,True,36143,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3499_10K_2010_0000003499-11-000003.json
35214_10K_2010_0000950123-11-019921.json,35214,FERRO CORP,2011-02-28,2010-12-31,2010,True,74492,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/35214_10K_2010_0000950123-11-019921.json
35527_10K_2010_0001193125-11-049817.json,35527,FIFTH THIRD BANCORP,2011-02-28,2010-12-31,2010,True,106,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/35527_10K_2010_0001193125-11-049817.json
3570_10K_2010_0000003570-11-000026.json,3570,CHENIERE ENERGY INC,2011-03-03,2010-12-31,2010,True,81002,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3570_10K_2010_0000003570-11-000026.json
36029_10K_2010_0000950123-11-017648.json,36029,FIRST FINANCIAL BANKSHARES INC,2011-02-24,2010-12-31,2010,True,53487,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36029_10K_2010_0000950123-11-017648.json
36047_10K_2010_0001140361-11-016415.json,36047,"CORELOGIC, INC.",2011-03-14,2010-12-31,2010,True,80987,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36047_10K_2010_0001140361-11-016415.json
36104_10K_2010_0000950123-11-019888.json,36104,US BANCORP \DE\,2011-02-28,2010-12-31,2010,True,321,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36104_10K_2010_0000950123-11-019888.json
36146_10K_2010_0000036146-11-000070.json,36146,TRUSTMARK CORP,2011-02-25,2010-12-31,2010,True,132988,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36146_10K_2010_0000036146-11-000070.json
36270_10K_2010_0000950123-11-016289.json,36270,M&T BANK CORP,2011-02-22,2010-12-31,2010,True,247086,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36270_10K_2010_0000950123-11-016289.json
36506_10K_2010_0000950123-11-031562.json,36506,MACKINAC FINANCIAL CORP /MI/,2011-03-31,2010-12-31,2010,True,268,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36506_10K_2010_0000950123-11-031562.json
3673_10K_2010_0001193125-11-043729.json,3673,"ALLEGHENY ENERGY, INC",2011-02-23,2010-12-31,2010,True,95164,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3673_10K_2010_0001193125-11-043729.json
36840_10K_2010_0000914317-11-000048.json,36840,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,2011-01-14,2010-10-31,2010,True,51272,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36840_10K_2010_0000914317-11-000048.json
36966_10K_2010_0000930413-11-001273.json,36966,FIRST HORIZON NATIONAL CORP,2011-02-25,2010-12-31,2010,True,527,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36966_10K_2010_0000930413-11-001273.json
37008_10K_2010_0000950123-11-025960.json,37008,Winthrop Realty Trust,2011-03-16,2010-12-31,2010,True,52049,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37008_10K_2010_0000950123-11-025960.json
37049_10K_2010_0001193125-11-084613.json,37049,FIRST WEST VIRGINIA BANCORP INC,2011-03-31,2010-12-31,2010,True,391,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37049_10K_2010_0001193125-11-084613.json
37634_10K_2010_0000753308-11-000025.json,37634,FLORIDA POWER & LIGHT CO,2011-02-28,2010-12-31,2010,True,111740,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37634_10K_2010_0000753308-11-000025.json
37637_10K_2010_0001094093-11-000051.json,37637,FLORIDA POWER CORP,2011-02-28,2010-12-31,2010,True,217055,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37637_10K_2010_0001094093-11-000051.json
37748_10K_2010_0001140361-11-013070.json,37748,MASSEY ENERGY CO,2011-03-01,2010-12-31,2010,True,78596,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37748_10K_2010_0001140361-11-013070.json
37785_10K_2010_0001193125-11-041464.json,37785,FMC CORP,2011-02-22,2010-12-31,2010,True,92730,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37785_10K_2010_0001193125-11-041464.json
37808_10K_2010_0000950123-11-018643.json,37808,FNB CORP/FL/,2011-02-25,2010-12-31,2010,True,94544,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37808_10K_2010_0000950123-11-018643.json
37996_10K_2010_0001157523-11-001210.json,37996,FORD MOTOR CO,2011-02-28,2010-12-31,2010,True,176170,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37996_10K_2010_0001157523-11-001210.json
38009_10K_2010_0001157523-11-001217.json,38009,FORD MOTOR CREDIT CO LLC,2011-02-28,2010-12-31,2010,True,90534,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38009_10K_2010_0001157523-11-001217.json
38079_10K_2010_0001047469-11-001208.json,38079,FOREST OIL CORP,2011-02-24,2010-12-31,2010,True,64452,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38079_10K_2010_0001047469-11-001208.json
38725_10K_2011_0000038725-11-000017.json,38725,FRANKLIN ELECTRIC CO INC,2011-03-02,2011-01-01,2011,True,48300,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38725_10K_2011_0000038725-11-000017.json
39263_10K_2010_0001193125-11-022877.json,39263,CULLEN FROST BANKERS INC,2011-02-03,2010-12-31,2010,True,139279,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39263_10K_2010_0001193125-11-022877.json
39273_10K_2010_0000039273-11-000025.json,39273,FROZEN FOOD EXPRESS INDUSTRIES INC,2011-03-30,2010-12-31,2010,True,50812,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39273_10K_2010_0000039273-11-000025.json
39311_10K_2010_0001140361-11-015619.json,39311,INDEPENDENT BANK CORP /MI/,2011-03-10,2010-12-31,2010,True,436,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39311_10K_2010_0001140361-11-015619.json
39368_10K_2010_0001193125-11-010956.json,39368,FULLER H B CO,2011-01-20,2010-11-27,2010,True,73970,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39368_10K_2010_0001193125-11-010956.json
3952_10K_2010_0000950123-11-026400.json,3952,ALLIED DEFENSE GROUP INC,2011-03-17,2010-12-31,2010,True,23389,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3952_10K_2010_0000950123-11-026400.json
39677_10K_2010_0001140361-11-017183.json,39677,AVATAR HOLDINGS INC,2011-03-16,2010-12-31,2010,True,117399,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39677_10K_2010_0001140361-11-017183.json
3982_10K_2010_0001193125-11-067128.json,3982,Allis Chalmers Energy Inc.,2011-03-15,2010-12-31,2010,True,47458,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3982_10K_2010_0001193125-11-067128.json
39899_10K_2010_0000950123-11-017139.json,39899,GANNETT CO INC /DE/,2011-02-23,2010-12-26,2010,True,89217,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39899_10K_2010_0000950123-11-017139.json
39911_10K_2011_0001193125-11-079691.json,39911,GAP INC,2011-03-28,2011-01-29,2011,True,42191,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39911_10K_2011_0001193125-11-079691.json
40194_10K_2010_0001000096-11-000063.json,40194,GATEWAY ENERGY CORP/NE,2011-03-18,2010-12-31,2010,True,71064,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40194_10K_2010_0001000096-11-000063.json
40211_10K_2010_0000950123-11-017209.json,40211,GATX CORP,2011-02-23,2010-12-31,2010,True,71911,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40211_10K_2010_0000950123-11-017209.json
40528_10K_2010_0001144204-11-019050.json,40528,"MedClean Technologies, Inc.",2011-03-31,2010-12-31,2010,True,15753,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40528_10K_2010_0001144204-11-019050.json
40533_10K_2010_0001193125-11-039769.json,40533,GENERAL DYNAMICS CORP,2011-02-18,2010-12-31,2010,True,78408,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40533_10K_2010_0001193125-11-039769.json
40545_10K_2010_0001193125-11-047479.json,40545,GENERAL ELECTRIC CO,2011-02-25,2010-12-31,2010,True,221581,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40545_10K_2010_0001193125-11-047479.json
40554_10K_2010_0000040545-11-000010.json,40554,GENERAL ELECTRIC CAPITAL CORP,2011-02-25,2010-12-31,2010,True,161956,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40554_10K_2010_0000040545-11-000010.json
40729_10K_2010_0001193125-11-047688.json,40729,Ally Financial Inc.,2011-02-25,2010-12-31,2010,True,303947,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40729_10K_2010_0001193125-11-047688.json
40888_10K_2010_0000950123-11-008303.json,40888,GENCORP INC,2011-02-02,2010-11-30,2010,True,80214,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40888_10K_2010_0000950123-11-008303.json
